,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
7423,901234624,정상회원,여,63,신협중앙회,,False,부산광역시,연제구
7424,901238336,정상회원,여,32,국민카드,미혼,False,서울특별시,동작구
7425,901475904,정상회원,여,39,신한은행,기혼,,울산광역시,울주군
7426,901539008,정상회원,여,34,부산은행,미혼,,경상남도,창원시
7427,901796992,정상회원,여,50,농협중앙회,기혼,False,강원도,평창군
7428,901828544,정상회원,여,62,롯데카드,미혼,False,충청북도,증평군
7429,902051264,정상회원,여,28,국민카드,기혼,,전라남도,나주시
7430,902064256,정상회원,여,36,국민은행,미혼,False,서울특별시,송파구
7431,902099520,정상회원,여,39,우리은행,미혼,,부산광역시,영도구
7432,902201600,정상회원,여,67,롯데카드,미혼,False,울산광역시,남구
7433,902491136,정상회원,여,69,연결앱결제,미혼,False,부산광역시,수영구
7434,902732416,정상회원,여,35,국민은행,미혼,False,경기도,시흥시
7435,902758400,정상회원,여,31,농협중앙회,기혼,False,전라남도,고흥군
7436,902854912,정상회원,여,30,농협중앙회,미혼,False,광주광역시,북구
7437,902875328,정상회원,여,40,하나은행,기혼,False,대구광역시,동구
7438,902938432,정상회원,여,42,현대카드,기혼,False,전라북도,전주시
7439,903081344,정상회원,여,45,롯데카드,기혼,False,인천광역시,미추홀구
7440,903330048,정상회원,여,46,광주은행,기혼,False,충청남도,천안시
7441,903378304,정상회원,여,41,현대카드,기혼,False,대구광역시,달서구
7442,903580608,정상회원,여,56,연결앱결제,,False,충청남도,당진시
7443,903677120,정상회원,여,59,새마을금고,기혼,,부산광역시,연제구
7444,903816320,정상회원,여,39,하나은행,,False,서울특별시,서대문구
7445,903890560,정상회원,여,46,롯데카드,,True,서울특별시,용산구
7446,903916544,정상회원,여,52,연결앱결제,기혼,False,경상남도,사천시
7447,903920256,정상회원,여,29,BC카드,기혼,False,대구광역시,중구
7448,903944384,정상회원,여,34,연결앱결제,미혼,False,경기도,성남시
7449,904020480,정상회원,여,43,연결앱결제,기혼,,경기도,부천시
7450,904189376,정상회원,여,34,삼성카드,기혼,False,충청북도,진천군
7451,904239488,정상회원,여,35,국민은행,기혼,True,경기도,부천시
7452,904282176,정상회원,여,30,BC카드,미혼,False,광주광역시,남구
7453,904517888,정상회원,여,31,국민은행,기혼,False,전라북도,익산시
7454,904679360,정상회원,여,66,외환은행,미혼,False,전라남도,목포시
7455,904974464,정상회원,여,32,우리은행,기혼,False,대구광역시,수성구
7456,905039424,정상회원,여,28,국민은행,기혼,False,경기도,의왕시
7457,905057984,정상회원,여,40,농협중앙회,,,충청남도,천안시
7458,905080256,정상회원,여,31,신한은행,,False,경상남도,밀양시
7459,905280704,정상회원,여,40,대구은행,기혼,False,경기도,안산시
7460,905499712,정상회원,여,32,롯데카드,기혼,False,전라북도,전주시
7461,905605504,정상회원,여,39,삼성카드,,True,부산광역시,부산진구
7462,906036096,정상회원,여,37,롯데카드,,False,경상북도,포항시
7463,906140032,정상회원,여,33,우리은행,기혼,False,경상북도,경산시
7464,906347904,정상회원,여,33,농협중앙회,,False,대구광역시,달성군
7465,906368320,정상회원,여,30,국민은행,,False,경기도,수원시
7466,906403584,정상회원,여,27,롯데카드,기혼,False,경상남도,창원시
7467,906436992,정상회원,여,39,연결앱결제,기혼,False,경기도,안성시
7468,906505664,탈퇴,여,38,새마을금고,미혼,False,서울특별시,강동구
7469,906826752,정상회원,여,58,우리은행,미혼,False,강원도,원주시
7470,906952960,정상회원,여,30,국민은행,미혼,False,울산광역시,동구
7471,906973376,정상회원,여,31,국민은행,,,서울특별시,서대문구
7472,907006784,정상회원,여,26,롯데카드,기혼,False,충청남도,당진시
7473,907025344,정상회원,여,48,새마을금고,미혼,False,대전광역시,대덕구
7474,907077312,정상회원,여,32,부산은행,기혼,False,경상남도,창원시
7475,907179392,정상회원,여,35,롯데카드,미혼,False,서울특별시,용산구
7476,907203520,정상회원,여,48,연결앱결제,기혼,False,부산광역시,해운대구
7477,907352000,정상회원,여,32,삼성카드,기혼,False,울산광역시,울주군
7478,907381696,정상회원,여,60,신한은행,미혼,False,충청남도,당진시
7479,907494912,정상회원,여,32,SC제일은행,기혼,False,경기도,동두천시
7480,907630400,정상회원,여,31,롯데카드,기혼,False,대구광역시,남구
7481,907687936,정상회원,여,32,롯데카드,기혼,False,서울특별시,마포구
7482,907977472,정상회원,여,31,신한카드,기혼,False,충청북도,충주시
7483,908131520,정상회원,여,40,새마을금고,기혼,False,강원도,춘천시
7484,908183488,정상회원,남,43,신한카드,,False,전라남도,여수시
7485,908617792,정상회원,여,55,국민은행,기혼,,부산광역시,북구
7486,908794112,탈퇴,여,45,연결앱결제,,,부산광역시,동구
7487,908940736,정상회원,남,72,국민은행,,True,경기도,파주시
7488,909024256,정상회원,여,33,롯데카드,미혼,,충청북도,제천시
7489,909026112,정상회원,여,35,우리은행,기혼,False,경상남도,진주시
7490,909094784,정상회원,여,52,롯데카드,,False,경기도,부천시
7491,909195008,정상회원,여,42,기업은행,기혼,False,경상북도,봉화군
7492,909228416,정상회원,여,45,부산은행,기혼,False,부산광역시,부산진구
7493,909493824,정상회원,여,58,신한은행,기혼,False,전라남도,순천시
7494,910304896,정상회원,여,60,롯데카드,,False,부산광역시,남구
7495,910826432,정상회원,여,43,롯데카드,,False,전라북도,익산시
7496,911542848,정상회원,여,54,현대카드,,True,부산광역시,남구
7497,912769664,정상회원,여,47,현대카드,미혼,False,강원도,춘천시
7498,913257792,정상회원,여,49,신한은행,미혼,,경상북도,경산시
7499,913283776,정상회원,여,40,신한카드,미혼,False,서울특별시,영등포구
7500,913476800,정상회원,여,49,우리은행,미혼,False,충청북도,청주시
7501,913825728,정상회원,여,27,농협중앙회,기혼,,서울특별시,동작구
7502,914662784,정상회원,남,42,연결앱결제,기혼,False,전라남도,구례군
7503,916555904,정상회원,여,37,국민은행,,False,전라북도,전주시
7504,916576320,정상회원,여,34,국민은행,기혼,,경상남도,거제시
7505,916780480,정상회원,남,28,신한은행,,False,대전광역시,서구
7506,916825024,정상회원,여,32,하나은행,,,경기도,안산시
7507,916979072,정상회원,여,47,신한카드,기혼,False,부산광역시,부산진구
7508,916984640,정상회원,여,30,연결앱결제,미혼,False,부산광역시,남구
7509,917003200,정상회원,여,33,우리은행,미혼,False,대전광역시,중구
7510,917038464,정상회원,여,45,기업은행,기혼,,서울특별시,송파구
7511,917133120,정상회원,여,58,롯데카드,미혼,False,경상남도,양산시
7512,917177664,정상회원,여,27,하나은행,기혼,False,서울특별시,강남구
7513,917324288,정상회원,남,38,국민카드,미혼,,경상북도,경주시
7514,917400384,정상회원,여,49,국민카드,기혼,False,경상남도,거제시
7515,917404096,정상회원,여,30,하나은행,미혼,False,경상남도,창원시
7516,917457920,정상회원,여,32,삼성카드,기혼,False,경기도,광주시
7517,917463488,정상회원,여,54,국민은행,기혼,,경상남도,창원시
7518,917517312,정상회원,여,32,미래에셋증권,미혼,False,경상남도,창원시
7519,917571136,정상회원,여,35,국민은행,기혼,False,경기도,안산시
7520,917684352,정상회원,여,38,농협중앙회,미혼,False,경기도,평택시
7521,917788288,정상회원,여,24,신한카드,미혼,False,경기도,평택시
7522,917925632,정상회원,여,38,우리은행,,False,부산광역시,동래구
7523,918088960,정상회원,여,52,BC카드,기혼,True,울산광역시,동구
7524,918107520,정상회원,여,30,국민은행,기혼,False,울산광역시,울주군
7525,918220736,정상회원,여,34,BC카드,,False,서울특별시,강서구
7526,918261568,정상회원,여,30,농협중앙회,,False,경기도,안산시
7527,918263424,정상회원,남,36,농협중앙회,,False,충청북도,청주시
7528,918304256,정상회원,여,27,롯데카드,미혼,False,경상북도,구미시
7529,918408192,정상회원,여,39,우리은행,,False,광주광역시,광산구
7530,918452736,정상회원,여,35,우리은행,미혼,False,광주광역시,광산구
7531,918586368,정상회원,여,33,신한카드,기혼,False,경상남도,김해시
7532,918944576,정상회원,여,30,우리은행,기혼,False,부산광역시,해운대구
7533,919204416,정상회원,여,36,국민카드,,False,대구광역시,수성구
7534,919222976,정상회원,여,29,롯데카드,기혼,False,충청남도,계룡시
7535,919351040,정상회원,여,54,기업은행,미혼,False,경상북도,포항시
7536,919404864,정상회원,남,54,부산은행,미혼,False,경상남도,거제시
7537,919553344,정상회원,여,33,부산은행,미혼,True,경기도,안양시
7538,919596032,정상회원,여,46,농협중앙회,기혼,True,충청남도,예산군
7539,919835456,정상회원,여,34,우리은행,기혼,False,서울특별시,종로구
7540,919976512,정상회원,여,33,농협중앙회,미혼,False,전라남도,해남군
7541,919996928,정상회원,여,30,농협중앙회,기혼,False,대구광역시,남구
7542,920115712,정상회원,여,37,연결앱결제,기혼,False,전라북도,군산시
7543,920364416,정상회원,여,40,국민은행,,,세종특별자치시,마음로
7544,920423808,정상회원,여,53,신한은행,미혼,True,경상북도,안동시
7545,920754176,정상회원,여,34,국민은행,미혼,,전라북도,전주시
7546,920802432,정상회원,여,51,현대카드,미혼,False,부산광역시,해운대구
7547,921041856,정상회원,여,31,연결앱결제,기혼,True,충청북도,보은군
7548,921108672,정상회원,여,51,우리은행,미혼,False,경기도,안산시
7549,921333248,정상회원,여,45,삼성카드,,False,대구광역시,수성구
7550,921730432,정상회원,여,30,연결앱결제,기혼,False,광주광역시,서구
7551,921741568,정상회원,여,56,롯데카드,,,전라남도,무안군
7552,921745280,정상회원,여,48,국민은행,기혼,False,서울특별시,강남구
7553,921919744,정상회원,여,43,농협중앙회,,False,전라남도,순천시
7554,921951296,정상회원,여,42,우체국,기혼,True,경기도,가평군
7555,922081216,정상회원,여,36,신한은행,기혼,True,경기도,고양시
7556,922094208,정상회원,여,30,연결앱결제,기혼,,서울특별시,중구
7557,922433856,정상회원,여,27,농협중앙회,미혼,False,경기도,하남시
7558,922495104,정상회원,여,66,광주은행,미혼,False,경상북도,칠곡군
7559,922706688,정상회원,여,49,국민은행,미혼,False,서울특별시,서초구
7560,922827328,정상회원,여,31,농협중앙회,기혼,False,경기도,가평군
7561,922844032,정상회원,여,33,연결앱결제,기혼,,전라북도,익산시
7562,922884864,정상회원,여,43,BC카드,미혼,False,부산광역시,금정구
7563,922886720,정상회원,여,39,미래에셋증권,,,부산광역시,동래구
7564,923196672,정상회원,여,55,롯데카드,기혼,False,부산광역시,기장군
7565,923406400,정상회원,남,31,국민은행,,False,경기도,용인시
7566,923534464,정상회원,여,43,우체국,,False,충청남도,천안시
7567,923773888,정상회원,여,51,연결앱결제,미혼,False,충청남도,부여군
7568,923814720,정상회원,여,28,국민카드,기혼,False,서울특별시,구로구
7569,923864832,정상회원,남,33,국민카드,,True,경기도,성남시
7570,924343680,정상회원,여,39,현대카드,,False,충청남도,청양군
7571,924364096,정상회원,여,41,부산은행,미혼,False,전라남도,진도군
7572,924605376,정상회원,여,29,농협중앙회,미혼,False,서울특별시,마포구
7573,924935744,정상회원,여,30,신한은행,기혼,False,인천광역시,남동구
7574,924980288,정상회원,여,36,농협중앙회,미혼,False,전라북도,군산시
7575,925028544,정상회원,여,35,BC카드,미혼,False,충청북도,청주시
7576,925305088,정상회원,여,30,신한은행,미혼,False,경상남도,사천시
7577,925509248,정상회원,여,33,우리은행,기혼,False,경상남도,창원시
7578,925522240,정상회원,남,55,농협중앙회,미혼,False,경기도,성남시
7579,925559360,정상회원,여,35,신한은행,미혼,False,인천광역시,남동구
7580,925639168,정상회원,여,42,기업은행,미혼,False,서울특별시,노원구
7581,925793216,정상회원,여,37,삼성카드,미혼,False,서울특별시,중구
7582,925822912,정상회원,여,44,국민은행,기혼,False,경상남도,진주시
7583,925854464,정상회원,여,26,현대카드,,False,부산광역시,사하구
7584,925893440,정상회원,여,35,농협중앙회,기혼,,대전광역시,서구
7585,925917568,정상회원,여,36,BC카드,미혼,,경기도,수원시
7586,926006656,정상회원,여,32,기업은행,기혼,False,경상북도,영덕군
7587,926114304,정상회원,여,64,롯데카드,기혼,False,서울특별시,영등포구
7588,926136576,정상회원,여,36,국민은행,기혼,,전라남도,순천시
7589,926205248,정상회원,여,58,광주은행,기혼,False,강원도,양양군
7590,926407552,정상회원,여,39,BC카드,기혼,False,경기도,고양시
7591,926650688,정상회원,여,31,광주은행,미혼,False,경기도,구리시
7592,926706368,정상회원,여,40,BC카드,미혼,False,경기도,평택시
7593,927049728,정상회원,여,33,국민은행,기혼,False,경기도,안산시
7594,927433920,정상회원,여,39,롯데카드,,False,경상남도,김해시
7595,927504448,정상회원,여,41,롯데카드,기혼,False,부산광역시,동래구
7596,927678912,정상회원,여,70,롯데카드,기혼,,부산광역시,기장군
7597,927695616,정상회원,여,39,BC카드,기혼,False,대구광역시,북구
7598,927847808,정상회원,여,43,우리은행,미혼,False,서울특별시,동작구
7599,928035264,정상회원,여,31,광주은행,기혼,,경상남도,고성군
7600,928111360,정상회원,여,41,국민은행,미혼,False,부산광역시,서구
7601,928198592,정상회원,여,32,우리은행,미혼,False,부산광역시,부산진구
7602,928317376,정상회원,여,34,농협중앙회,미혼,False,경상남도,김해시
7603,928322944,정상회원,여,28,신한은행,기혼,False,울산광역시,남구
7604,928476992,정상회원,여,48,국민카드,미혼,False,경상남도,양산시
7605,928502976,정상회원,여,33,우체국,기혼,,경기도,양주시
7606,928820352,정상회원,여,37,연결앱결제,기혼,False,울산광역시,울주군
7607,928896448,정상회원,여,30,BC카드,미혼,False,충청북도,진천군
7608,929013376,정상회원,여,31,경남은행,기혼,False,충청남도,홍성군
7609,929425408,정상회원,여,35,국민카드,미혼,False,전라북도,전주시
7610,929698240,정상회원,여,43,롯데카드,기혼,False,부산광역시,강서구
7611,929766912,정상회원,남,30,연결앱결제,미혼,True,충청남도,천안시
7612,929846720,정상회원,여,57,롯데카드,기혼,False,대구광역시,북구
7613,929941376,정상회원,여,31,우리은행,,,대전광역시,서구
7614,930086144,정상회원,여,27,BC카드,기혼,False,강원도,원주시
7615,930383104,정상회원,여,35,BC카드,미혼,True,경기도,용인시
7616,930518592,정상회원,여,43,신한은행,미혼,False,서울특별시,영등포구
7617,930546432,정상회원,여,30,농협중앙회,미혼,,대구광역시,달성군
7618,930611392,정상회원,여,33,국민은행,기혼,False,대구광역시,서구
7619,930635520,정상회원,여,52,국민카드,기혼,False,경상남도,거제시
7620,930791424,정상회원,여,55,농협중앙회,기혼,,전라북도,군산시
7621,930900928,정상회원,여,35,하나은행,기혼,False,경상남도,김해시
7622,930952896,정상회원,여,38,연결앱결제,미혼,False,경기도,김포시
7623,931021568,정상회원,여,54,광주은행,미혼,False,서울특별시,동작구
7624,931067968,정상회원,여,30,현대카드,기혼,,서울특별시,강남구
7625,931273984,정상회원,여,36,농협중앙회,기혼,,충청남도,보령시
7626,931329664,정상회원,남,29,하나은행,기혼,True,서울특별시,동작구
7627,931615488,정상회원,여,55,신한은행,기혼,,경기도,화성시
7628,931810368,정상회원,여,30,우리은행,기혼,False,충청남도,공주시
7629,931838208,정상회원,여,53,신한은행,미혼,False,울산광역시,남구
7630,931923584,정상회원,여,31,롯데카드,,False,충청북도,청주시
7631,932047936,정상회원,여,42,국민은행,미혼,False,대구광역시,북구
7632,932073920,정상회원,여,42,국민은행,기혼,False,경기도,시흥시
7633,932214976,정상회원,남,33,신한은행,기혼,False,경상북도,포항시
7634,932240960,정상회원,여,35,하나은행,기혼,,서울특별시,송파구
7635,932517504,정상회원,여,29,신한은행,기혼,False,대구광역시,달성군
7636,932562048,정상회원,여,36,국민은행,기혼,False,서울특별시,성북구
7637,932571328,정상회원,여,35,롯데카드,미혼,False,부산광역시,영도구
7638,932680832,정상회원,여,51,농협중앙회,기혼,,부산광역시,남구
7639,932734656,정상회원,여,41,롯데카드,,False,대전광역시,동구
7640,932768064,정상회원,남,45,국민은행,,False,경상북도,구미시
7641,932836736,정상회원,여,33,롯데카드,,False,경상북도,포항시
7642,932857152,정상회원,여,48,국민은행,,,대구광역시,북구
7643,932968512,정상회원,여,28,부산은행,미혼,False,경상남도,김해시
7644,933089152,정상회원,여,33,신한카드,,True,서울특별시,동작구
7645,933094720,정상회원,여,31,연결앱결제,미혼,False,경상남도,거제시
7646,933269184,정상회원,여,30,신한카드,미혼,False,경기도,안산시
7647,933933632,정상회원,여,37,국민은행,미혼,,광주광역시,북구
7648,933996736,정상회원,여,65,농협중앙회,기혼,False,경기도,용인시
7649,934000448,정상회원,여,53,신한은행,기혼,False,경상남도,고성군
7650,934037568,정상회원,여,48,신한은행,미혼,True,서울특별시,도봉구
7651,934408768,정상회원,여,36,롯데카드,미혼,False,인천광역시,남동구
7652,934804096,정상회원,여,64,신한은행,미혼,False,전라남도,여수시
7653,934805952,정상회원,여,56,신한은행,기혼,,경상남도,통영시
7654,934919168,정상회원,여,36,국민은행,미혼,False,서울특별시,송파구
7655,934926592,정상회원,여,36,롯데카드,미혼,,경상남도,양산시
7656,934982272,정상회원,여,30,롯데카드,기혼,,인천광역시,미추홀구
7657,935006400,정상회원,여,36,우리은행,기혼,True,대구광역시,달서구
7658,935431424,정상회원,여,58,우리은행,,False,광주광역시,동구
7659,935661568,정상회원,여,36,연결앱결제,미혼,,울산광역시,북구
7660,935889856,정상회원,여,26,연결앱결제,,,경기도,성남시
7661,935991936,정상회원,여,28,기업은행,기혼,False,인천광역시,계양구
7662,935999360,정상회원,여,55,롯데카드,기혼,False,부산광역시,해운대구
7663,936042048,정상회원,여,40,농협중앙회,미혼,False,대구광역시,달성군
7664,936145984,정상회원,여,63,연결앱결제,미혼,False,전라북도,군산시
7665,936196096,정상회원,여,35,국민카드,기혼,,서울특별시,관악구
7666,936205376,정상회원,여,49,롯데카드,기혼,False,전라북도,남원시
7667,936376128,정상회원,여,35,광주은행,,False,서울특별시,서초구
7668,936411392,정상회원,여,27,롯데카드,기혼,False,경기도,안산시
7669,936416960,정상회원,여,51,신한카드,미혼,False,전라남도,순천시
7670,936506048,정상회원,여,34,롯데카드,기혼,False,강원도,강릉시
7671,936530176,정상회원,여,64,광주은행,기혼,False,부산광역시,동래구
7672,936539456,정상회원,여,29,연결앱결제,기혼,,강원도,동해시
7673,936611840,정상회원,여,35,삼성카드,,,서울특별시,강남구
7674,936641536,정상회원,여,27,신한은행,기혼,,인천광역시,남동구
7675,936658240,정상회원,여,27,롯데카드,기혼,False,인천광역시,연수구
7676,936693504,정상회원,여,42,국민은행,미혼,,경상남도,창원시
7677,936723200,정상회원,여,55,연결앱결제,기혼,False,인천광역시,서구
7678,936801152,정상회원,여,35,농협중앙회,기혼,False,경기도,용인시
7679,937038720,정상회원,여,50,농협중앙회,미혼,,서울특별시,금천구
7680,937092544,정상회원,여,40,우리은행,미혼,False,경기도,시흥시
7681,937107392,정상회원,여,31,롯데카드,기혼,True,서울특별시,강남구
7682,937376512,정상회원,여,33,국민은행,기혼,False,서울특별시,동대문구
7683,937963008,정상회원,여,28,신한은행,미혼,False,경기도,평택시
7684,938016832,정상회원,여,34,우리은행,기혼,False,충청북도,청주시
7685,938154176,정상회원,여,32,BC카드,기혼,,대구광역시,수성구
7686,938280384,정상회원,여,30,롯데카드,기혼,,충청북도,진천군
7687,938553216,정상회원,여,29,국민카드,미혼,,강원도,인제군
7688,938560640,정상회원,여,27,우리은행,,False,충청남도,천안시
7689,938686848,정상회원,여,30,롯데카드,기혼,False,부산광역시,기장군
7690,938811200,정상회원,여,27,신한카드,,False,광주광역시,광산구
7691,938963392,정상회원,여,32,새마을금고,기혼,False,울산광역시,남구
7692,939167552,정상회원,여,25,농협중앙회,기혼,False,강원도,원주시
7693,939178688,정상회원,남,30,우리은행,기혼,False,부산광역시,부산진구
7694,939239936,정상회원,여,31,국민은행,미혼,False,경기도,안양시
7695,939548032,정상회원,여,31,기업은행,미혼,,제주특별자치도,제주시
7696,939564736,정상회원,여,32,국민카드,미혼,False,울산광역시,울주군
7697,939915520,정상회원,여,37,연결앱결제,기혼,False,전라북도,정읍시
7698,939939648,정상회원,여,34,농협중앙회,기혼,False,경상남도,창원시
7699,940231040,정상회원,여,28,연결앱결제,,False,전라북도,무주군
7700,940232896,정상회원,여,32,우리은행,기혼,,경상남도,밀양시
7701,940321984,정상회원,여,54,국민은행,기혼,False,경상북도,상주시
7702,940344256,정상회원,여,35,신한은행,기혼,False,대전광역시,동구
7703,940375808,정상회원,여,42,연결앱결제,미혼,False,세종특별자치시,도움1로
7704,940438912,정상회원,여,45,농협중앙회,,False,울산광역시,울주군
7705,940515008,정상회원,여,39,농협중앙회,,,경기도,안성시
7706,940927040,정상회원,여,35,롯데카드,미혼,False,경상남도,창원시
7707,941003136,정상회원,여,41,신한은행,기혼,False,대구광역시,달서구
7708,941201728,정상회원,남,25,씨티은행,미혼,False,서울특별시,강서구
7709,941314944,정상회원,여,45,농협중앙회,기혼,,전라남도,완도군
7710,941461568,정상회원,여,63,국민은행,기혼,False,경기도,부천시
7711,941663872,정상회원,여,35,농협중앙회,미혼,False,전라북도,익산시
7712,941675008,정상회원,여,56,신한카드,미혼,False,강원도,양양군
7713,941728832,정상회원,여,30,롯데카드,미혼,False,부산광역시,남구
7714,941793792,정상회원,여,42,신한카드,,False,충청북도,보은군
7715,941797504,정상회원,여,29,국민은행,,False,전라남도,무안군
7716,941799360,정상회원,여,35,국민은행,기혼,False,인천광역시,부평구
7717,941879168,정상회원,여,35,신한은행,기혼,False,충청남도,청양군
7718,942005376,정상회원,여,68,국민은행,기혼,True,충청남도,홍성군
7719,942144576,정상회원,여,28,기업은행,,False,서울특별시,노원구
7720,942591872,정상회원,여,36,롯데카드,,False,서울특별시,관악구
7721,942732928,정상회원,여,37,BC카드,기혼,True,경기도,평택시
7722,942825728,정상회원,여,38,롯데카드,미혼,False,전라남도,강진군
7723,942842432,정상회원,여,35,국민은행,기혼,False,대구광역시,수성구
7724,943068864,정상회원,여,28,신한카드,미혼,False,경상북도,경산시
7725,943146816,정상회원,여,31,연결앱결제,기혼,False,서울특별시,강남구
7726,943250752,정상회원,여,31,국민카드,미혼,False,경상남도,통영시
7727,943330560,정상회원,여,62,롯데카드,미혼,,충청북도,증평군
7728,943427072,정상회원,여,38,씨티은행,미혼,False,대구광역시,달성군
7729,943434496,정상회원,여,34,씨티은행,미혼,False,충청북도,청주시
7730,943542144,정상회원,여,34,신한은행,기혼,False,경기도,평택시
7731,943729600,정상회원,여,32,BC카드,,False,경상남도,거제시
7732,943805696,정상회원,여,28,농협중앙회,기혼,False,서울특별시,마포구
7733,943956032,정상회원,여,27,연결앱결제,미혼,False,강원도,철원군
7734,944258560,정상회원,여,42,농협중앙회,기혼,False,경기도,의정부시
7735,944381056,정상회원,여,29,대구은행,미혼,False,경기도,평택시
7736,944394048,정상회원,여,28,농협중앙회,기혼,False,서울특별시,성동구
7737,944433024,정상회원,여,40,부산은행,기혼,False,서울특별시,양천구
7738,944858048,정상회원,여,32,기업은행,기혼,,대구광역시,수성구
7739,945023232,정상회원,여,43,국민은행,미혼,,서울특별시,양천구
7740,945043648,정상회원,여,30,BC카드,기혼,False,경기도,포천시
7741,945292352,정상회원,여,57,롯데카드,기혼,False,대구광역시,북구
7742,945368448,정상회원,여,33,농협중앙회,미혼,True,전라북도,군산시
7743,945533632,정상회원,여,44,롯데카드,기혼,False,부산광역시,금정구
7744,945567040,정상회원,여,32,하나은행,미혼,False,전라남도,순천시
7745,945685824,정상회원,여,28,기업은행,기혼,True,부산광역시,북구
7746,945704384,정상회원,여,42,연결앱결제,,False,서울특별시,동대문구
7747,945771200,정상회원,여,59,연결앱결제,기혼,,대구광역시,중구
7748,945851008,정상회원,여,36,롯데카드,기혼,False,서울특별시,서대문구
7749,945949376,정상회원,여,28,국민은행,기혼,,대전광역시,대덕구
7750,946075584,정상회원,여,29,삼성카드,미혼,False,경상남도,거제시
7751,946088576,정상회원,여,35,연결앱결제,미혼,,강원도,원주시
7752,946090432,정상회원,여,38,하나은행,,False,경상남도,의령군
7753,946170240,정상회원,여,46,농협중앙회,,,경기도,수원시
7754,946248192,정상회원,여,32,신한카드,기혼,False,경기도,성남시
7755,946303872,정상회원,여,48,우리은행,미혼,False,전라북도,장수군
7756,946344704,정상회원,남,63,신한카드,,,인천광역시,남구
7757,946541440,정상회원,여,43,롯데카드,미혼,True,충청북도,증평군
7758,946571136,정상회원,여,33,연결앱결제,,False,전라북도,전주시
7759,946808704,정상회원,여,37,우리은행,미혼,,경상북도,김천시
7760,946959040,정상회원,여,31,신한은행,기혼,False,경상북도,포항시
7761,947029568,정상회원,여,24,국민은행,미혼,False,서울특별시,관악구
7762,947213312,정상회원,여,31,롯데카드,기혼,False,강원도,속초시
7763,947220736,정상회원,여,24,부산은행,미혼,False,대구광역시,동구
7764,947500992,정상회원,여,31,국민은행,미혼,False,서울특별시,금천구
7765,947525120,정상회원,여,29,국민은행,미혼,False,경상남도,창원시
7766,947539968,정상회원,여,30,농협중앙회,,False,충청북도,청주시
7767,947562240,정상회원,여,38,국민은행,기혼,False,울산광역시,남구
7768,947577088,정상회원,여,37,신한카드,기혼,False,경상남도,창원시
7769,947688448,탈퇴,여,23,하나은행,,False,강원도,원주시
7770,947692160,정상회원,여,31,삼성카드,,False,부산광역시,남구
7771,947755264,정상회원,여,32,기업은행,기혼,False,충청북도,청주시
7772,947803520,정상회원,여,29,BC카드,,False,부산광역시,강서구
7773,948046656,정상회원,여,35,국민은행,기혼,False,경기도,오산시
7774,948055936,정상회원,여,35,삼성카드,미혼,False,충청남도,천안시
7775,948067072,정상회원,여,33,현대카드,미혼,False,부산광역시,금정구
7776,948143168,정상회원,여,27,우체국,기혼,False,전라북도,익산시
7777,948158016,정상회원,여,33,연결앱결제,기혼,False,충청남도,아산시
7778,948193280,정상회원,여,43,국민은행,기혼,False,서울특별시,동대문구
7779,948234112,정상회원,여,30,BC카드,미혼,,경기도,용인시
7780,948419712,정상회원,여,51,신한은행,미혼,False,경기도,구리시
7781,948492096,정상회원,남,54,국민은행,미혼,True,인천광역시,부평구
7782,948614592,정상회원,여,33,신한은행,미혼,,부산광역시,사하구
7783,950542976,정상회원,여,49,국민은행,미혼,False,경기도,성남시
7784,950565248,정상회원,여,38,BC카드,미혼,False,경상남도,창원시
7785,950787968,정상회원,여,57,신한카드,미혼,False,서울특별시,광진구
7786,950865920,정상회원,여,32,국민은행,,False,부산광역시,사하구
7787,950971712,정상회원,여,54,연결앱결제,,False,경기도,이천시
7788,951036672,정상회원,여,37,롯데카드,기혼,False,충청남도,보령시
7789,951116480,정상회원,여,27,신한은행,기혼,,경상남도,창원시
7790,951175872,정상회원,여,40,새마을금고,미혼,,부산광역시,북구
7791,951190720,정상회원,여,34,부산은행,,False,강원도,동해시
7792,951196288,정상회원,여,28,우리은행,미혼,False,부산광역시,부산진구
7793,951717824,정상회원,여,28,롯데카드,미혼,False,충청북도,제천시
7794,951836608,정상회원,여,36,우리은행,미혼,False,충청북도,제천시
7795,952087168,정상회원,여,32,롯데카드,기혼,False,경기도,부천시
7796,952237504,정상회원,여,37,현대카드,미혼,False,경기도,화성시
7797,952274624,정상회원,여,40,롯데카드,미혼,False,경기도,수원시
7798,952918656,정상회원,여,52,하나은행,기혼,False,경기도,부천시
7799,954633600,정상회원,여,41,신한은행,미혼,False,대전광역시,서구
7800,954815488,정상회원,여,39,기업은행,기혼,,경기도,수원시
7801,955223808,정상회원,여,40,우체국,미혼,False,인천광역시,남동구
7802,955381568,정상회원,여,36,연결앱결제,기혼,False,경기도,수원시
7803,955431680,정상회원,여,41,하나은행,기혼,False,서울특별시,마포구
7804,955498496,정상회원,남,26,신협중앙회,기혼,False,대구광역시,달서구
7805,956599104,정상회원,남,50,연결앱결제,,,경기도,용인시
7806,957523392,정상회원,여,26,연결앱결제,미혼,False,강원도,강릉시
7807,957584640,정상회원,여,29,농협중앙회,미혼,False,서울특별시,구로구
7808,958089472,정상회원,여,40,롯데카드,미혼,,부산광역시,해운대구
